Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Number,Quarter,Day,Day Name,Profit Margin (%),Sales Category,Discount Category
88.0,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Consumer,United States,Rochester,Minnesota,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2.0,0.0,2.9568,2017.0,October,10.0,4.0,26.0,Thursday,48.0,Low,No Discount
89.0,CA-2016-159695,2016-04-05,2016-04-10,Second Class,GM-14455,Home Office,United States,Houston,Texas,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7.0,0.2,13.8572,2016.0,April,4.0,2.0,5.0,Tuesday,8.75,Medium,Low Discount
90.0,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Corporate,United States,Los Angeles,California,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3.0,0.0,6.633,2016.0,September,9.0,3.0,17.0,Saturday,33.0,Low,No Discount
91.0,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Corporate,United States,Los Angeles,California,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2.0,0.2,8.2782,2016.0,September,9.0,3.0,17.0,Saturday,11.25,Low,Low Discount
92.0,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Corporate,United States,Los Angeles,California,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1.0,0.0,3.1104,2016.0,September,9.0,3.0,17.0,Saturday,48.0,Low,No Discount
93.0,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Consumer,United States,Minneapolis,Minnesota,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2.0,0.0,6.2208,2015.0,January,1.0,1.0,31.0,Saturday,48.0,Low,No Discount
94.0,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Consumer,United States,Minneapolis,Minnesota,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3.0,0.0,16.5354,2015.0,January,1.0,1.0,31.0,Saturday,31.0,Low,No Discount
95.0,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Consumer,United States,Minneapolis,Minnesota,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2.0,0.0,16.1504,2015.0,January,1.0,1.0,31.0,Saturday,49.0,Low,No Discount
96.0,US-2017-109484,2017-11-06,2017-11-12,Standard Class,RB-19705,Home Office,United States,Portland,Oregon,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1.0,0.7,-3.788,2017.0,November,11.0,4.0,6.0,Monday,-66.67,Low,High Discount
97.0,CA-2017-161018,2017-11-09,2017-11-11,Second Class,PN-18775,Home Office,United States,New York City,New York,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7.0,0.0,40.5426,2017.0,November,11.0,4.0,9.0,Thursday,42.0,Low,No Discount
98.0,CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Consumer,United States,San Francisco,California,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3.0,0.2,17.9592,2017.0,June,6.0,2.0,17.0,Saturday,35.0,Low,Low Discount
99.0,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,ER-13855,Corporate,United States,Saint Paul,Minnesota,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6.0,0.0,22.5852,2016.0,September,9.0,3.0,6.0,Tuesday,29.0,Low,No Discount
100.0,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7.0,0.2,22.6184,2016.0,August,8.0,3.0,29.0,Monday,35.0,Low,Low Discount
101.0,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Home Office,United States,Chicago,Illinois,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3.0,0.2,-10.7973,2016.0,August,8.0,3.0,29.0,Monday,-11.25,Low,Low Discount
102.0,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3.0,0.8,-3.0396,2016.0,August,8.0,3.0,29.0,Monday,-170.0,Low,High Discount
103.0,CA-2016-129903,2016-12-01,2016-12-04,Second Class,GZ-14470,Consumer,United States,Rochester,Minnesota,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4.0,0.0,11.7208,2016.0,December,12.0,4.0,1.0,Thursday,49.0,Low,No Discount
104.0,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6.0,0.2,-26.8758,2015.0,November,11.0,4.0,13.0,Friday,-11.25,Medium,Low Discount
105.0,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3.0,0.2,-3.8385,2015.0,November,11.0,4.0,13.0,Friday,-3.75,Medium,Low Discount
106.0,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3.0,0.7,-25.8174,2015.0,November,11.0,4.0,13.0,Friday,-70.0,Low,High Discount
107.0,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8.0,0.2,17.6016,2017.0,November,11.0,4.0,23.0,Thursday,23.75,Low,Low Discount
108.0,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1.0,0.2,2.0994,2017.0,November,11.0,4.0,23.0,Thursday,7.5,Low,Low Discount
109.0,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1.0,0.2,1.0738,2017.0,November,11.0,4.0,23.0,Thursday,32.5,Low,Low Discount
110.0,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Home Office,United States,Orland Park,Illinois,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5.0,0.2,67.992,2015.0,October,10.0,4.0,15.0,Thursday,20.0,Medium,Low Discount
111.0,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Corporate,United States,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,0.0,10.9096,2017.0,December,12.0,4.0,25.0,Monday,26.0,Low,No Discount
112.0,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2.0,0.0,22.788,2016.0,November,11.0,4.0,3.0,Thursday,30.0,Low,No Discount
113.0,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6.0,0.0,13.3476,2016.0,November,11.0,4.0,3.0,Thursday,49.0,Low,No Discount
114.0,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14.0,0.2,14.5348,2014.0,August,8.0,3.0,25.0,Monday,36.25,Low,Low Discount
115.0,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2.0,0.2,1.652,2014.0,August,8.0,3.0,25.0,Monday,35.0,Low,Low Discount
116.0,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3.0,0.2,7.4925,2014.0,August,8.0,3.0,25.0,Monday,31.25,Low,Low Discount
117.0,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6.0,0.2,44.0316,2014.0,August,8.0,3.0,25.0,Monday,33.75,Medium,Low Discount
118.0,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Consumer,United States,Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3.0,0.0,165.3813,2015.0,March,3.0,1.0,2.0,Monday,21.0,High,No Discount
119.0,US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,Corporate,United States,Bristol,Tennessee,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1.0,0.7,-115.7156,2015.0,April,4.0,2.0,5.0,Sunday,-73.33,Medium,High Discount
120.0,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3.0,0.0,18.3456,2016.0,June,6.0,2.0,12.0,Sunday,39.0,Low,No Discount
121.0,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4.0,0.0,13.878,2016.0,June,6.0,2.0,12.0,Sunday,45.0,Low,No Discount
122.0,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6.0,0.0,63.4368,2016.0,June,6.0,2.0,12.0,Sunday,28.0,Medium,No Discount
123.0,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9.0,0.0,51.759,2016.0,June,6.0,2.0,12.0,Sunday,45.0,Medium,No Discount
124.0,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7.0,0.0,19.7316,2016.0,June,6.0,2.0,12.0,Sunday,29.0,Low,No Discount
125.0,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Home Office,United States,Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3.0,0.3,-8.5794,2014.0,December,12.0,4.0,26.0,Friday,-1.43,High,High Discount
126.0,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Consumer,United States,Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6.0,0.5,-407.682,2014.0,September,9.0,3.0,20.0,Saturday,-66.0,High,High Discount
127.0,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2.0,0.7,-1.8308,2017.0,November,11.0,4.0,5.0,Sunday,-76.67,Low,High Discount
128.0,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7.0,0.2,30.499,2017.0,November,11.0,4.0,5.0,Sunday,12.5,Medium,Low Discount
129.0,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Home Office,United States,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,0.2,-9.1602,2016.0,November,11.0,4.0,6.0,Sunday,-11.25,Low,Low Discount
130.0,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Home Office,United States,Los Angeles,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3.0,0.0,26.2416,2016.0,November,11.0,4.0,6.0,Sunday,11.0,Medium,No Discount
131.0,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,United States,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5.0,0.4,-11.994,2017.0,February,2.0,1.0,2.0,Thursday,-20.0,Low,High Discount
132.0,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,United States,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2.0,0.2,29.364,2017.0,February,2.0,1.0,2.0,Thursday,37.5,Low,Low Discount
133.0,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,United States,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9.0,0.2,6.9732,2017.0,February,2.0,1.0,2.0,Thursday,32.5,Low,Low Discount
134.0,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3.0,0.0,9.6192,2016.0,October,10.0,4.0,13.0,Thursday,48.0,Low,No Discount
135.0,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1.0,0.0,16.6568,2016.0,October,10.0,4.0,13.0,Thursday,47.0,Low,No Discount
136.0,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4.0,0.0,3.456,2016.0,October,10.0,4.0,13.0,Thursday,30.0,Low,No Discount
137.0,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2.0,0.0,1.9698,2016.0,October,10.0,4.0,13.0,Thursday,49.0,Low,No Discount
138.0,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3.0,0.2,26.6616,2016.0,October,10.0,4.0,13.0,Thursday,35.0,Low,Low Discount
139.0,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6.0,0.0,18.4464,2016.0,October,10.0,4.0,13.0,Thursday,28.0,Low,No Discount
140.0,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14.0,0.0,20.6976,2016.0,October,10.0,4.0,13.0,Thursday,48.0,Low,No Discount
141.0,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2.0,0.2,10.35,2016.0,September,9.0,3.0,5.0,Monday,12.5,Low,Low Discount
142.0,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3.0,0.0,2.3814,2017.0,September,9.0,3.0,18.0,Monday,27.0,Low,No Discount
143.0,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3.0,0.0,5.1042,2017.0,September,9.0,3.0,18.0,Monday,47.0,Low,No Discount
144.0,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3.0,0.0,68.976,2017.0,September,9.0,3.0,18.0,Monday,48.0,Medium,No Discount
145.0,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Consumer,United States,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3.0,0.0,218.2518,2017.0,December,12.0,4.0,22.0,Friday,26.0,High,No Discount
146.0,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,Consumer,United States,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7.0,0.0,20.1579,2015.0,September,9.0,3.0,7.0,Monday,3.0,High,No Discount
147.0,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Home Office,United States,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4.0,0.2,12.9096,2014.0,October,10.0,4.0,22.0,Wednesday,13.75,Low,Low Discount
148.0,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11.0,0.0,103.8015,2016.0,December,12.0,4.0,5.0,Monday,27.0,Medium,No Discount
149.0,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3.0,0.0,5.9988,2016.0,December,12.0,4.0,5.0,Monday,4.0,Medium,No Discount
150.0,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8.0,0.0,585.552,2016.0,December,12.0,4.0,5.0,Monday,30.0,High,No Discount
151.0,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5.0,0.0,80.6285,2016.0,December,12.0,4.0,5.0,Monday,47.0,Medium,No Discount
152.0,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5.0,0.2,17.766,2016.0,March,3.0,1.0,13.0,Sunday,11.25,Medium,Low Discount
153.0,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2.0,0.2,15.2388,2016.0,March,3.0,1.0,13.0,Sunday,7.5,Medium,Low Discount
154.0,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7.0,0.0,26.271,2015.0,May,5.0,2.0,31.0,Sunday,45.0,Low,No Discount
155.0,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4.0,0.0,48.5392,2015.0,May,5.0,2.0,31.0,Sunday,46.0,Medium,No Discount
156.0,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6.0,0.0,21.0288,2015.0,May,5.0,2.0,31.0,Sunday,26.0,Low,No Discount
157.0,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,Home Office,United States,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3.0,0.0,1.7901,2015.0,May,5.0,2.0,28.0,Thursday,27.0,Low,No Discount
158.0,CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,Consumer,United States,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2.0,0.2,51.4764,2014.0,March,3.0,1.0,1.0,Saturday,11.25,Medium,Low Discount
159.0,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2.0,0.0,6.8714,2016.0,November,11.0,4.0,20.0,Sunday,47.0,Low,No Discount
160.0,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7.0,0.0,236.2325,2016.0,November,11.0,4.0,20.0,Sunday,25.0,High,No Discount
161.0,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,Consumer,United States,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1.0,0.0,2.691,2016.0,May,5.0,2.0,11.0,Wednesday,45.0,Low,No Discount
162.0,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2.0,0.2,1.3596,2015.0,December,12.0,4.0,28.0,Monday,2.5,Low,Low Discount
163.0,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Consumer,United States,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5.0,0.0,13.348,2016.0,November,11.0,4.0,16.0,Wednesday,47.0,Low,No Discount
164.0,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,Consumer,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2.0,0.2,9.688,2016.0,November,11.0,4.0,7.0,Monday,35.0,Low,Low Discount
